CommonNeighbor,AdamicAdar,JaccardCoefficient,PreferentialAttachment,ResourceAllocation,ShortestPath,CommonCountry,Label
0,0.859821529,0.285714286,20,0.196428571,0.5,0,1
34,12.51136662,0.634146341,1080,3.238311688,1,34,1
18,5.351261597,0.464285714,378,1.163095238,1,18,1
12,3.404232315,0.195121951,594,0.775,1,12,1
0,4.452984742,0.371428571,527,0.710164835,1,0,1
16,11.26716179,0.436363636,1350,2.871219103,1,16,1
32,12.87908655,0.545454545,1674,2.94487013,1,32,1
13,3.415308897,0.145454545,486,0.786579854,1,13,1
9,4.149777702,0.163636364,540,1.043802076,1,9,1
15,6.281449477,0.272727273,864,1.394361239,1,15,1
28,6.281449477,0.272727273,864,1.394361239,1,28,1
7,2.426679434,0.109090909,378,0.519761905,1,7,1
0,7.522723549,0.309090909,972,1.797330215,1,0,1
10,3.14072954,0.127272727,432,0.758333333,1,10,1
30,8.277131362,0.345454545,1080,1.922222222,1,30,1
10,3.14072954,0.127272727,432,0.758333333,1,10,1
17,3.359553617,0.163636364,540,0.626702509,1,17,1
0,0.455119613,0.142857143,12,0.111111111,1,0,1
9,2.858845779,0.129032258,150,0.957575758,1,9,1
0,1.558071607,0.096774194,120,0.433333333,1,0,1
4,2.192140643,0.161290323,180,0.518055556,1,4,1
11,5.083906287,0.322580645,330,1.4,1,11,1
0,6.97343569,0.483870968,480,1.762240537,1,0,1
10,2.485339738,0.666666667,25,0.8,1,10,1
10,2.485339738,0.666666667,25,0.8,1,10,1
7,5.344228541,0.379310345,336,1.404761905,1,7,1
18,8.814533178,0.689655172,588,2.078571429,1,18,1
7,2.577535686,0.206896552,196,0.595238095,1,7,1
6,2.762424898,0.75,49,0.685714286,1,6,1
10,3.427005659,0.5,140,0.782186235,1,10,1
7,3.921425182,0.45,190,0.912094338,1,7,1
0,2.935159248,0.636363636,80,0.651691729,1,0,1
10,2.935159248,0.636363636,80,0.651691729,1,10,1
22,4.807643544,0.47826087,264,1.118589744,1,22,1
22,4.728729392,0.846153846,144,1.080710956,1,22,1
